ork with the coyote girls when dancing (especially the wet scene), and a couple cute cliches, COYOTE UGLY is something to be purely embarrassed about. Whether you watched or made it, it looked like nothing but time killing. Or wasting depending on how you look at it.",negative
"So, this is the WORST movie you will probably ever see. It's up there with ""Crossbones"" and ""Southern Comfort"", but if your a bad movie fan like I am, this atrocity of a film will be the most fun you've had in years. WHY does the camera make old-school kung fu noises when it zooms? WHY does that random guy stuff a nascar commemorative plate in his bag? And who is he anyway? WHY do the vampires shoot lightning after they die? What is this? Highlander? Dracula McCloud? Who cares! Just laugh at it. This movie has no continuity, no plot, no anything, really. Ron Hall's range of emotions are always off. He looks happy when he should be sad, angry when he should be confused. The rest of the cast couldn't act their way out of a paper bag. The special (""Short bus"" kinda special) effects are randomly placed, and never needed. Most scenes are lit with a desk lamp, if they are lit at all. Mel Novak has the AUDACITY to look off-camera for his line, and it's not even edited out. They just keep on filming. In fact, half of this movie isn't even on film at all. It's 1/2 film, 1/2 sony hand-cam. For most of the film it seems that they left their boom mike at home. This movie doesn't just have a few plot holes, it's a mine field of confusion and mental pain! But OH do I love it! Thank you Ron Hall, for this cinematic abomination. I went out and bought it, cause it's just so damn funny. ($1.99 on Amazon, and I had it rush delivered!)<br /><br />""I have weapons! I have weapons! I have WEAPONS!""",negative
"I rented this movie the other day b/c I love romance stories, but this has got to be the worst one I have ever seen in my life. I find it hard to believe that Sam would fall in love with Kelley after they've said hardly no more than 2 words to each other when she has a great long-time boyfriend who's devoted to her completely. I thought Kelley was a major jerk throughout the movie, and he never changed at all. The only good thing about the movie was Josh Hartnett. I thought he did a wonderful acting job, and I'm going to start watching more movies of his.",negative
"I was pleasantly surprised to find this movie showing as a sneak preview in my local theater.<br /><br />We have all seen this plot line before (Top Gun, GI Jane, An Officer and a Gentleman) but a good script still works. This story is basically about the training of a Coast Guard rescue team with a couple of side story lines. Kevin Costner plays a highly successful rescue team leader, Ben Randall, who is forced into heading the training team after a tough mission. The movie takes us through the rigors of the training process and the personal stories of both the Costner character and that of Jake Fischer, played by Ashton Kutcher. I am happy to say that Ashton is great in this part.<br /><br />There are no great surprises in this movie and you will probably realize what is coming long before it arrives. However, the use of humor, the exploration of the toughness of the training and the fun of watching Ben Randall ""do his own thing as a trainer"", kept me riveted and thoroughly entertained. I really enjoy watching a movie that makes the entire audience laugh out loud, gasp here and there, and clap at the end as a tribute to the movie.<br /><br />We all had a good time (despite a couple of tough moments in the movie)and, I think, you will too.",positive
"Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) masterpiece of a true femme fatale who loves her men then kills them. Filled with blood and occasional gore, The Fourth Man is truly neurosis inducing. Men will literally leap when Renee swings out her scissors......",positive
"I loved that this film recognizes the intelligence of the viewer, allowing the layers to peel from the characters through their interactions with each other about the unspoken loss that has so affected each of them. <br /><br />The cinematography is a beautiful, and is an inspired reflection of the vision of someone I believe is an extremely talented new filmmaker with the maturity and artistic insight to tell a story that others with much more experience have failed to accomplish. I see a bright future for this writer/producer/director who had the ability to focus on a goal and accomplish it with integrity.<br /><br />Kudos for this achievement.",positive
"What some Hollywood-movies try and practically never succeed, creating somehow metaphysical connections between persons (without becoming unrealistic), manages this beautiful movie perfectly well (resembling in that way a little to the wonderful 'La Double Vie de Veronique' of the same director and with the same beautiful actress). This is a REAL movie, that changes perspective of life a little bit - intelligent and beautiful story, masterfully directed, excellent main actors, masterful cinematography. I've just seen the movie the 3rd or 4th time, and I still think it's one of the best I've ever seen. And if you should be unhappy with the ending of 'White' - 'Red' puts an happy end to the whole trilogy.",positive
"Well, I get used after awhile to read comments about these movies that don't reflect my experience at all. To me, Amitabh was a better villain here than in some of his most famous movies. He was a die-hard villain, a no-apologies villain. To me it was a breath of fresh air to see him in a role where his villainy isn't sort of undercut in some way.<br /><br />The kid who played Aryan was probably over his head with this cast. There I think maybe the director could have done better. But, to be honest, the very best part of this movie was Shernaz Patel. She is an unsung heroine, a true veteran thespian who is overqualified for every role she is offered. But I must say I appreciated her contribution greatly as she played Virendra Sahi's wife. She may be given little to do, but she does everything with total conviction. I'm sure she sailed right over the heads of most of the audience.<br /><br />So if you are in a habit for settling for Bollywood average, you won't get much out of this movie. But if you constantly search for something more, then this might give you some of what you've been missing.",positive
"What a great show! A very underrated dramatic show. It is great how there are no main characters and every episode some other character(s) are the main character(s).I think the best character on the show is Vern Schillinger. He is a tough, bad guy and an Aryan on top of that which makes him a true bad guy prisoner who there are many that are known to be. This show has many murders, I think it is a little over exaggerated for the killing on the show, but I have to admit that is one of the reasons why I think the show is so great.I think some characters were killed off a little early, but some sure still made their mark. You can't compare things like Prison Break to this show, they are totally different. I think some of the actors on the show are also very good and underrated and should what is due to them. A great show, my favorite's. A show that should be considered of the the greats for years to come.",positive
"The Invisible Man is a fantastic movie from 1933, a cutting edge film for it's time where objects appeared to rest on top of a man who was truly invisible. Go ahead, take a look at the film, you will be shocked that it was made in 1933, it was the first true special effects movie. Come 2000, computer aided special effects seem like child's play, audiences are not blown away by special effects, instead they are disappointed if they are not done right. The special effects in Hollow Man, the update of the HG Wells story, are OK, but not the biggest problem with this film directed by Paul Verhoeven, who you might remember from Showgirls and Total Recall. Kevin Bacon plays Sebastian Caine, a scientist dabbling in the world of bio-invisibilation (yeah, I know that's not a word) but of course is battling higher ups who are threatening to take away the team's funding. So, as movie characters who are about to have their funding cutoff are prone to do, he makes the ultimate sacrifice and becomes a guinea pig for the invisibilation (yeah, I know, I used that non-word again) process. The process has dire consequences, no Caine does not die, but instead becomes a horny, violent creature, aka a guy. Now that he's invisible, Caine stalks a sexy neighbor, a co-worker, former girlfriend Linda (Elisabeth Shue), and the man who took away his funding. Then a funny thing happens, Caine becomes a new supernatural being, ""The Thing That Won't Die."" Laughing in the face of all things natural, Caine faces down death and spits in it's face, as it take what feels like hours for this creature to die, dragging the ending of the movie out. The movie is silly, stupid, and finally laughable with the way realism is sometimes used, sometimes not. There are neat possibilities in Hollow Man, but of course, not one of them is explored. For a more interesting look at an invisible being, get ready for some good old-fashioned black and white cinema, and check out the 1933 Invisible Man. Kevin Bacon will still be invisible when you come back, probably still alive at the bottom of a volcano.",negative
"One of Fuller's (a combat veteran himself) early works of average quality, but accurately hits on the many conflicting aspects of life in postwar Germany. The main character starts the movie in Apr'45 as a Sgt with C Co, 157th Inf, 45th Div, which really did end the war in Munich as in the movie. (Same unit in the previous month had fought heavily in Aschaffenburg and then liberated part of the Dachau facility). To the uninformed the movie may seem confusing by flip flopping between showing the good & bad of the german people. But anyone who has been there or at least well read on it would know that most of what is portrayed in the movie are things that really did happen in 45-47 Germany. The only inaccuracy I noticed was minor: while on a boat cruise of the Rhine passing the remains of the Remagen bridge he comments he crossed there. But his unit really crossed well south of there - north of Worms Germany.",positive
"Just re-saw this movie after thirty seven years. I was eleven years old and caught this flick on South Beach at the long gone Cinema Theater on Washington Avenue. In 1969, I thought Where it's At! was a very good movie. Now, however, after almost forty years, it's not as good as it was. Times have changed, and this movie is now a tired old re-hash of the war between the generations. It did however, catch a place in time which is just a memory. It's really interesting to see the mod fashions, the old Vegas, a slim Don Rickles, chain smoking, and a hip opening song. The acting was decent, the script somewhat out-dated, but the memories were still fresh. Where it's At, may not be where it's at for you, but for me, it was still a nice and entertaining trip down memory lane.",positive
"This film is one of Michael Keaton's best. Throughout the film he is 'on'. With co-stars like Ms. Henner, Joe Piscopo and Danny DeVito, you can't go wrong. Great laughs, great fun for everyone.",positive
"From around the time Europe began fighting World War II, until the war's end, Hollywood (with significant prodding from the government) made tons of movies which were designed to try and get young men to enlist in the Army, by making the life of a serviceman appear ""cool."" This is by far the sloppiest, implying that the life of a soldier is devoid of work, you get the best food, and you get to lie around all day listening to Ann Miller on the radio. I am far too young to have participated in WWII, but I think that there was more to it than that. There is the barest cat's whisker of a plot, and a bunch of musical numbers featuring some of the day's leading acts.<br /><br />I think that by 1943, even the most naive of civvies knew that there was more going on overseas than the wacky hijinks portrayed in this movie. While I am sure that it was meant to be viewed as escapist entertainment, I can't help but wonder if the family and loved ones of men fighting in the war, were amused or repulsed by this trivialization of their loved ones' sacrifice.",negative
"Caught this movie on TV and I watched it again. I said to myself, it's been a long time since I watched this movie, so why not. And once again this movie thrilled me. It is so easy, so watchable and so human that I don't know why some people dislike it. <br /><br />John Travolta shines as Michael (his dance and every move), angel that can hardly be related to this word. He smokes, drinks and he eats like some savage, but he's got big heart. On his way Michael helps all people he meets. Dorothy Winters (Andie MacDowell) in her singing and finding a right man. Frank Quinlan (William Hurt) in developing himself as a good and decent man. Michael even helped dear old Pansy Milbank (Jean Stapleton) - that last scene is beautiful when they dance on the street.<br /><br />Travolta had great help in other actors. Andie MacDowell is so beautiful and likable, William Hurt is great as usual, late Robert Pastorelli shows his talent. Jean Stapleton and Teri Garr are also good, but my favorite supporting actor in this movie is Bob Hoskins as the tabloid owner.<br /><br />So we've got here a solid movie about people with a warm story also and attractive cast. Just don't take this movie seriously and I can guarantee you'll have fun.",positive
"Sex, drugs, racism and of course you ABC's. What more could you want in a kid's show!<br /><br />------------------------------------------- -------------------------------------------<br /><br />""User Comment Guidelines <br /><br />Please note there is a 1,000 word limit on comments. The recommended length is 200 to 500 words. The minimum length for comments is 10 lines of text. Comments which are too short or have been padded with junk text will be discarded. You may only post a single comment per title. <br /><br />What to include: Your comments should focus on the title's content and context. The best reviews include not only whether you liked or disliked a movie or TV-series, but also why. Feel free to mention other titles you consider similar and how this one rates in comparison to them. Comments that are not specific to the title will not be posted on our site. Please write in English only and note that we do not support HTML mark-up within the comments""",positive
"Trey Parker and Matt Stone, the creators of South Park, finally get out of their grueling schedule to talk to the cameras while sipping champagne in their hot tub. At first, when watching this, I did not sense as much sarcasm as there was in this. I knew they were joking when they would complain about different actors on the show and when Trey said he wasn't going to give his mother any of his money, but there is so much sarcasm throughout, that this documentary, is more of a mockumentary full of inside jokes.<br /><br />This ""documentary"" shows everything about South Park (up until the second season anyways). It shows what goes on behind the scenes with the animation and the recording. It has interviews, many of which are fake interviews, but some, amongst all the fabrications, give insight into the show. Clips from both of Trey Parker's Spirit of Christmas shorts are shown, as are many good clips from the show. If you were a South Park fan, then this should have quenched your thirst for show knowledge back in late 1998 when this was made. Now, obviously the show has changed, but this is still interesting.<br /><br />What we have here is an amusing documentary where Trey Parker (especially) and Matt Stone come off as arrogant jerks, and that's exactly what they wanted to come off as. They may be this way in real life, but here it was a joke, a 51 minute long insightful joke.<br /><br />My rating: *** out of ****. 51 mins. Not rated, contains Language and Sexual Content.",positive
"I saw Beyond Rangoon about 20 times, it was THAT GOOD. At first when I watched it, I saw the story of Laura Bowman, but later, after multiple showings, I realised that this also was a parallel documentary. It came to be in my mind, a story about Aung San Suu Kyi, and the struggles of women to remain strong in the face of uncertainty, danger, and sadness. I also would put history, and politics on the list after further viewing, since I did learn a lot about Burma's past, and present, and could only guess at it's future. This movie is not only one you will want to see, it's also one you will definitely want to own a copy of. It's a movie that could easily been seen by the whole family, although not for children under thirteen. However, the educational benefits of this movie can not, and should not be understated.",positive
"John Wayne's first starring role just blew me away. Televised letterbox style on AMC, I had to check and make sure I had the right date. Sure enough, this 1930 film was made using a 55 mm wide-screen process. Aside from that, it features some of the grittiest, most realistic footage of the trek west I've seen. Wagons, men and animals are really lowered down a cliff face by rope. Trees are chopped by burly men -- and burly women -- so the train can move another 10 feet. The Indians are not the ""pretty boy"" city slickers who portrayed them later; they're the real deal. A river crossing in a driving rain storm is so realistic, it has to be real (In fact, I understand that director Raoul Walsh nearly lost the entire cast during this sequence). I could smell the wet canvas. Each day is an agony. The various sub-plots are forgettable but the film as a whole is not. I can't think of another title that can beat The Big Trail in evoking a sense of living history on the trail to Oregon. Bravo.",positive
"I missed the beginning of this film, which might account for why I disliked it so much. On the other hand I've studied the fall of the Roman republic for years so I know the story. Then again, that might also be the reason why I disliked this film.<br /><br />The film has more historical inaccuracies than extras. Though it's so inaccurate that I don't think they made an attempt for it to be correct, in which case it can be forgiven. The odd thing is that they sometimes go to great lengths to be historically accurate that it ends up getting confusing. Like throwing in Antonius' marriage to Octavia, and then pushing it aside two scenes later. Why even bring it up if it serves no purpose for the plot and Octavia is never even seen? And like calling Antonius by his actual name (Marcus Antonius) in some scenes, and by his strange English name Mark Antony in other scenes.<br /><br />Though historical inaccuracies aside, the film could still have been an entertaining watch if it wasn't for the leading lady. There isn't an ounce of dignity in her. She's hysterical, dramatical, and completely lacking control of herself. Instead of being a clever and composed queen Cleopatra turns into a hysterical teenager with a bad case of PMS. 95% of that comes from the poor acting, but 5% is also from poor script writing. Far too many stupid dramatic scenes are written into the script. Sometimes you weren't watching Antonius and Cleopatra, you were watching immature versions of Dawson and Joey from ""Dawson's Creek"".<br /><br />If you want to watch something about this period, watch... anything but this.",negative
"i L-O-V-E this movie... everyone and their grandmother's sister's lawyer's dentist needs to own it! its witty, devilish, thrilling, comedic, and full of toasty action-packed goodness! with this movie, those amazing people at troma offer you a whole new perspective into the story of romeo and juliet in ways you never would have thought to be possible! it has all the makings of an instant classic-- car crashes, deliciously lewd sex scenes, feuding families, street fights, amazing music, severed heads, and lemmy from motÃ¶rhead narrates the story line! and thats only a taste of what it has to offer! every single person i have watched this movie with now owns their own copy or longs to... A+++++ and ++",positive
"<br /><br />I tuned into this movie not because I am a fan of U.S. High School basketball (in fact I only rarely watch NBA games) but rather because I am a fan of Gene Hackman, who usually manages to bring an impressive depth to his performances. In this case, however, I was sorely disappointed. This was not one of the bright shining stars of Hackman's career.<br /><br />In fairness to him, he didn't have a lot to work with. As Norman Dale, the new coach of a small town high school basketball team in Indiana, he wasn't called on to do much acting. Basically his performance consisted of pacing up and down basketball sidelines ranting at the referees. I didn't find him particularly believable in the role to be honest. I also was unimpressed with the requisite romance between Dale and Myra Fleener (Barbara Hershey). Quite honestly there was absolutely no chemistry between Hackman and Hershey. The romance never captured my attention, and neither did the basketball ""action,"" which was altogether too predictable.<br /><br />There were far too many problems with this movie to make it worthwhile. I never did understand the depth of the sheer hatred that so many of the townsfolk had for Dale, almost from before the time he arrived. The character development was poor and the story itself was poorly developed. Too much basketball and not enough human interaction, in my opinion. How many shots of kids shooting baskets do we need to see to get the point that this is a basketball movie? There was no suspense: is it even possible to doubt that Hickory is going to win the big one? I realize that this is based on a true story, but I guess it proves that not every true story should be a movie. Quite frankly, it just wasn't a very interesting movie. Definitely a movie Gene Hackman would like to forget.<br /><br />No better than a 2/10 in my opinion.",negative
"The first Cruel Intentions, the original, is my favorite movie of all time. It was an absolute masterpiece. So how on earth could they make a sequel so downright bad. Sarah Michelle Gellar was perfect in the first movie. In this one, Amy Adams sucks. She is terrible. And couldn't they have found a chick who actually looked like Sarah Michelle Gellar? At least the same hair color!!! i mean come on. Robin Dunn isn't as bad as Adams, but he is absolutely terrible when compared to Ryan Phillipe. The Sebastian in the first film is devious, deceitful, and much more evil than the Sebastian in the prequel. And what is up with the story line. It basically goes like this...<br /><br />1- Sebastian has a bad rep at his first school, so the movie says, although it mentions nothing about him and his dating life, and how he has been with girls 2- Sebastian moves to New York, and just suddenly decides he's going to turn himself around. He ""falls in love"" with Danielle (might i remind you that in the original, Sarah Michelle giller says quote ""you broke up with THE FIRST PERSON you ever loved because i said to- so how can he have been in love in the prequel???). And he's all nice and charming, and all ""good person"", as he turns down sex from the chick his dad was doing.<br /><br />3- He does a complete 180, and ends up in a threesome at the end of the movie, and then seducing Cherry.<br /><br />I mean, its terrible. And i loved the first one so much. I haven't even seen the third one yet. I hope to god its better than this prequel.",negative
"I think that can sum up this show about as well as anything. Batman TAS may be the worst thing to ever happen to cartoons based on comic books because everything that comes after will be compared to it and nothing has measured up yet. It's just too damn good. Was Batman Beyond good? ""Yeah, but it was no TAS."" Is Justice League good? ""It's not too bad, but it's no TAS.""<br /><br />The Batman is certainly no TAS, either, but I won't hold that against it. It would be unfair and besides, it has plenty of other problems with it.<br /><br />The concept of a younger, less experienced Batman fighting crime is a fine one, and at times the art is very nice. But all of the rest of the time, the art is worthless Americanime, and this betrays a lot of the flaws of the show itself. It is paced, written, and designed like an Americanime. If I wanted to watch Jackie Chan Adventures, I'd watch Jackie Chan Adventures. Or I could just bang my head into a wall any time and get the same effect. The Joker is a homicidal, mentally unstable clown in a suit who uses his wits, unpredictability, and clever gadgets to fight Batman. When he is forced to fight hand to hand, he will either resort to something cheap or be totally outmatched. He is not meant to be a monkey with dreadlocks who knows kung-fu and can leap into twenty feet into the air, accompanied by speed lines. If they had wanted to do that with a villain, there were other less important characters they could have used or *gasp* they could have created a new one entirely. And it's not that re-imaginings are a bad thing, don't get me wrong. TAS (there I go again) took Mr. Freeze from your standard icegun-wielding B villain and made him into a memorable and morally complex character. Of course Freeze wasn't exactly a classic villain at the time and they performed an upgrade, but the point stands. What The Batman does is it takes everything you liked about Batman comics and lore and takes a large, smelly dump on them. Guess what? They were eating corn.<br /><br />It's obvious this show can't stand against TAS but stand it on its own legs and it still doesn't work for me. The plots aren't good and they don't develop any better. They've been written for the demographic of children under twelve. Should children be able to enjoy a show? Of course they should. This shouldn't be an adult show with swearing, nudity, and gratuitous violence. But the mark of a truly good show is that it can be enjoyed on different levels by all ages. This show misses that mark.<br /><br />Is this show a TAS? No, of course not. The problem is it's not even a JLU.",negative
"Oh my. How can they make movies of such beauty, but that are so terribly bad. I mean, even Uwe Boll doesn't make crap like this. There is not even a hint of a decent story, multi-layered characters, or attraction. It's just a random sequence of pointless chatter joined together to make a 'movie'. I suppose only children up to 3 years of age could enjoy it, given the world is so utterly dimensionless and the story so incoherent, that anyone older would be annoyed by it. But then again, it's far too scary for anyone under 6 years of age, that there's probably no one that should watch this movie at all.<br /><br />Take my advice and stay far, far away from this movie. Your little daughter can make a better storyline, and though she probably isn't able to draw pictures this pretty, her tales are much more worth listening to. And please, in the name of whoever you believe in, do not expose your children to this piece of ****. I'll give it 2 out of 10, and that's exclusively for the graphics, because the story and character development are so awful they'd deserve a negative rating.<br /><br />And if you decide to watch it anyways... remember that I warned you.",negative
"I'd love to write a little summary of this movie's plot, but...there simply isn't one! If you just take a look at the plot keywords for this title, you pretty much know the entire content of the film: sex, breasts, exploitation, female frontal nudity and women's prison! 80 minutes of pure sleaze and nothing more. ""Escape of the Island Women"" (an alternate title that isn't even listed here) clearly wanted to become another notorious and controversial woman-in-prison classic, but it totally lacks the brutality of one. WIP-flicks are meant to blend graphic sexual images with shocking violence, but the violence here has just been replaced with more sex. Director Erwin Dietrich surely can't compete with specialists in the field, like Jess Franco or Joe D'Amato, and he should have sticked to making ordinary soft-core flicks. The only aspects that slightly look like cult-cinema are the resemblance of the tyrant-president with Fidel Castro and the group-rape of a (minor?) girl by soldiers. The girls are ravishing, though, and the Ibiza filming location looks very enchanting.",negative
"I really liked this movie...it was cute. I enjoyed it, but if you didn't, that is your fault. Emma Roberts played a good Nancy Drew, even though she isn't quite like the books. The old fashion outfits are weird when you see them in modern times, but she looks good on them. To me, the rich girls didn't have outfits that made them look rich. I mean, it looks like they got all the clothes -blindfolded- at a garage sale and just decided to put it on all together. All of the outfits were tacky, especially when they wore the penny loafers with their regular outfits. I do not want to make the movie look bad, because it definitely wasn't! Just go to the theater and watch it!!! You will enjoy it!",positive
"What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad movie. I was so shocked to realize I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta",positive
"I saw the new redubbed and edited version yesterday and loved it. Then I went home and watched it with subtitles and I loved it. I am ready to watch it again.<br /><br />I am a sucker for the mild mannered secret identity and what could be more mild mannered than a pacifist librarian? The scenes where he reveals his super powers to his friends or absent mindedly forgets to be meek are my favortites.<br /><br />Of course the martial arts are stunning. There is really not much I can say about them if you are familiar with the HK style. However, if you are not... we paused playback briefly and Walker, Texas Ranger was on. We noticed that after every strike there was a cut. Not in Black Mask.<br /><br />",positive
"The history of the FBI, as told from the point of view of Agent Stewart via flashbacks, interwoven with his personal life story. Stewart and Miles (as his wife) are pretty good, as is Hamilton as an earnest agent. The problem is that the episodic nature of the story makes it difficult to get involved. It's like watching bits and pieces of a dozen different movies as we get glimpses of a who's who cast of gangsters. Some of the episodes are too long, some too short, and some just look out of place (Stewart's daughter's school sequence). Overall, it goes on way too long. Nevertheless, it's worth a look for its handsome production values.",positive
"Just finished watching this movie. I couldn't imagine watching this on VHS, as there were scenes where I needed the subtitles to hear through an accent or sound effect, even though the scene itself was in English.<br /><br />Visually, the movie is pretty appealing. The few CG effects were very obvious insertions, but the prosthetics/creature effects weren't bad. Not perfect, but photography and editing (which were pretty good) made up for a lot. Acting was generally bad, though how much of that can be blamed on the director I couldn't say, having never seen any of the actors before. The exception, I think, was M. Gomez (Uxia). She stole every scene she had a part in, and not just because of a very pretty face, but there was something akin to an urgency to her performance that none of the others had. The writing could have been a lot better - the plot was still unmistakably Lovecraft, and plenty of Lovecraft details were written in, but I personally could have done without most of the dialogue.",negative
"Tom Selleck plays an absentee son to senile ""pop"" Don Ameche and weary mom Anne Jackson, making up for his indiscretions (one presumes) and taking them in after Ameche has burned down his mobile home; meanwhile, Selleck's job is vanquished by the F.B.I., his assets are frozen, his wife and kids leave him and his obnoxious sister and her brats have come to stay. Brightly-painted comedy-of-ills is as out of touch with reality as Ameche's doddering old coot. Perhaps a serious first draft (with scenes such as Ameche walking out into traffic with two toddlers) was incorporated into a sillier second or third version (with Selleck getting poked, bumped, prodded, and eventually losing a toe and a testicle!). Either way, it's a painful experience, and Selleck's sudden dedication to his father makes little sense; he hobbles around and howls in pain, but retains his heart of mush. This movie is mush. * from ****",negative
"Robert Montgomery and Robert Young are outstanding as a duo of young submarine officers stationed in Italy during World War I. The dialog is highly entertaining, and Jimmy Durante is hilarious as the ship's cook, ""Ptomaine"". Walter Huston's character is inspiring as the captain of the submarine, a stellar example of an officer and a gentleman. One of the most interesting aspects of this movie was the level of technology displayed in the battle scenes. I was surprised at how similar the technology of World War I was to the technology displayed 25 years later in World War II. Basic human nature was portrayed as very similar to modern times, and far from the conservativism I thought existed in the so-called ""innocent"" past. All in all I felt that the cast, characters, action scenes, and view of history depicted in this movie were first-rate.",positive
"I recently saw this movie in my International Business class. I was not expecting anything other then another boring documentary (not to say I don't love documentary I've just hard bad luck with movies in that class) Imagine my surprise when this movie, that's actually a movie, came up. <br /><br />This film is a tell all of cultural differences in the work place and how they need to cooperate to get anywhere. The culture clash shows just how different the world is and just how differently we perceive ourselves until someone comes along and gives us a wake up call. I would highly recommend this film to anyone in business or who just wants a laugh, because yes it is funny. <br /><br />Well, that's about it! Cheers",positive
This has got to be the worst movie I have ever seen. The part where they loose there daughter? with the poltergeist overtone rip off? just pushes it over the edge with stupidity. I watched it on showtime so it still had the cheese soft-core porn scenes in it. I have to say it made me laugh my ass off. The 80's 3d effects were very out of place. Included an invisible cat and a spinning vortex. Wow I wonder if the people who made this actually feel accomplished in life. The actress who plays the wife looks familiar but sucks anyhow. Her screaming could be used as a torture device in hell for more than retired Nazis. Anyways thank you showtime for the super crappy horror movie. I will always enjoy the time I watched the biggest waist of time and money I have ever seen.,negative
"The third Muppet movie is perhaps the most relaxed and pleasing, with the gang taking their modest college musical to the bright (yet volatile) lights of Broadway filled with typically naÃ¯ve optimism. Of course, their first attempt fails and Kermit (leader of the group and author of the show) blows his top; so, the others all go their separate ways so that he won't have to feel responsible for them. Kermit himself befriends a young wannabe fashion designer making ends meet by serving food at her father's diner (the old man, then, has a line in particularly tortuous non-sequiturs!). We get the usual cameo appearances by a variety of stars: Art Carney (as a producer), James Coco (as an overzealous dog owner), Dabney Coleman (as a confidence trickster), Elliott Gould (who was also in THE MUPPET MOVIE [1979]), Gregory Hines, Liza Minnelli (as herself Â– having her portrait at a classy restaurant replaced by Kermit's, sporting fake moustache, as an ostensibly celebrated entrepreneur in a ruse to attract publicity to the Muppets' show), Brooke Shields, and even director John Landis (in possibly the film's funniest scene as a Broadway producer before whom Kermit appears acting streetwise and chummy and hilariously donning shades and an Afro wig!). The other Muppets more or less go through their typical paces, with (regrettably) less space given to Gonzo this time around; while Miss Piggy is something of an acquired taste with me, the scenes in which the latter spies on what she takes to be Kermit's romance with the waitress Â– and especially her violent reaction to this Â– are undeniably funny. What disappoints, however, is the climactic show itself (after a fairly redundant midsection wherein Kermit gets amnesia and eventually picks up advertising on Madison Avenue) which, rather than the expected splashy routines, procures nothing more original than the wedding ceremony of Kermit and his eternal flame Miss Piggy!",positive
"The Diary of Anne Frank is the second best-selling nonfiction book in the world, and for good reason. Nonetheless, sitting through this documentary about her life, which fills in some of the details where the diary left off, I thought, ""Just another documentary about Anne Frank."" I found it to be competent but not extraordinary. That was my complacent attitude because I was already well aware of the story of Anne Frank; most of what the documentary had to tell me wasn't news to me.<br /><br />Everything changed, though, when I got to the end of the documentary---when I saw the motion picture footage of Anne Frank. The emotional impact of seeing this footage, only a second or so long, made everything that came before it a thousand times more real---but not just everything that was in the documentary; everything I had previously known about Anne Frank suddenly became more real to me, more personal. I'd always been moved by her story, but when I saw that footage, what I felt was stronger and deeper and more profound than any other film experience of my life. (I knew beforehand that this documentary contained live footage of Anne Frank, and I'd even seen the footage in a movie review on television, but seeing it in the context of the documentary was a completely different experience. It's not likely that my mentioning it here will spoil it for anyone.)<br /><br />I realize now that many people still don't know the story of Anne Frank; it's discouraging at times to be witness to this kind of ignorance. I think to myself, ""How could someone NOT know the story of Anne Frank?"" This being the case, though, ANNE FRANK: REMEMBERED, along with reading her diary, is the best place to start. It's a story that everyone should know.",positive
"I enjoyed this film yet hated it because I wanted to help this guy! I am in my fifties and have a lot of friends in the music business...who are now still trying to become adults....no more fans,groupies,money etc...and they are having such a hard time adjusting to a regular life...as they see the new bands etc getting the spotlight...it is almost like they have to begin anew...this film is a testament to what a lot of the old rockers from the 70's and 80's are going through now....and that's where I find the film sad and depressing.BUT it portrays the life of an old rock star-abandoned and lost-in a believable way.The young girl who arrives at his decrepit home reminds me of Hollis maclaren (Outrageous)...and she is one lady in a film you will cheer for. This film is a must have for folks in their 50's who have seen the rise and fall of bands,people who knew the members, and have watched them hurt as age creeps in,and popularity fades.This is an almost perfect movie....sad but in a way positive....because of the whales. A MUST SEE!",positive
"I don't'know... maybe it's because I'm Brazilian but all that stuff was too much. Too much love for the music, too much parties, too much contrast between the nice lives of the main characters (come on, it's not so sad) and the aspect of the city shown by the director. Everything looks too fake to me: the families, the relationships, the music, the ""happiness"". It simply sells a little taste of fake latinamerican culture. I must be honest: it did seduce me a little, but who would not be seduced by that fake lives made of nice music, sex and parties? I'm not that stupid: what kind of world is this one in which people do not suffer of diarrhea, profound sadness and STDs? I liked the scene with Caridad's mother phone call and the discussion about the contract with all the musicians and the Spanish people.",negative
"Not only is it a disgustingly made low-budget bad-acted movie, but the plot itself is just STUPID!!!<br /><br />A mystic man that eats women? (And by the looks, not virgin ones)<br /><br />Ridiculous!!! If youÂ´ve got nothing better to do (like sleeping) you should watch this. Yeah right.",negative
